LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	MOATS
Date	2019/09/22
Time	10:47:57.2857537269592285156
***End_of_Header***	
	
Channels	15															
Samples	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
Date	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	2019/10/21	
Time	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	10:48:13.6858143806457519531	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	2.5056164000606537E+6	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***																
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Untitled 9	Untitled 10	Untitled 11	Untitled 12	Untitled 13	Untitled 14	Comment
2505616.400061	7.688064	0.063781	0.063050	11.633116	0.186099	0.092629	11.499732	0.093832	0.093190	5.685769	1.523487	1.559401	28.800000	7.687953	20.513861
2505646.400776	7.689756	0.067322	0.063138	11.620161	0.185799	0.092686	11.476959	0.095291	0.093292	5.638195	1.521121	1.550399	28.800000	7.688452	20.490286
2505676.400493	7.692359	0.057250	0.063275	11.600624	0.185673	0.092772	11.452622	0.091687	0.093400	5.598113	1.523487	1.542941	28.800000	7.688951	20.466732
2505706.400208	7.694136	0.065556	0.063368	11.586578	0.184119	0.092834	11.433768	0.094266	0.093484	5.564774	1.522146	1.536688	28.800000	7.689453	20.443127
2505736.399924	7.695654	0.062180	0.063450	11.579393	0.187101	0.092866	11.432157	0.094392	0.093491	5.538789	1.518280	1.531755	28.800000	7.689952	20.419651
2505766.400640	7.696443	0.068269	0.063493	11.576641	0.187038	0.092878	11.442432	0.091418	0.093445	5.519943	1.524592	1.528174	28.800000	7.690453	20.396113
2505796.400356	7.697108	0.069294	0.063529	11.573466	0.185239	0.092892	11.468522	0.094384	0.093329	5.508975	1.529562	1.526096	28.800000	7.690951	20.372706
2505826.400072	7.697054	0.063355	0.063525	11.571415	0.185405	0.092901	11.511308	0.093603	0.093139	5.505742	1.535953	1.525502	28.800000	7.691451	20.349263
2505856.400788	7.696835	0.064025	0.063513	11.571561	0.183607	0.092900	11.563529	0.092176	0.092908	5.509153	1.547155	1.526163	28.800000	7.691952	20.325839
2505886.400504	7.695675	0.060168	0.063441	11.558472	0.185894	0.092958	11.631644	0.093106	0.092607	5.521585	1.557175	1.528705	28.800000	7.692452	20.302441
2505916.400219	7.693890	0.074271	0.063342	11.562648	0.183693	0.092940	11.685741	0.092294	0.092369	5.539935	1.560883	1.532188	28.800000	7.692953	20.279038
2505946.399935	7.692680	0.055184	0.063278	11.571368	0.185389	0.092901	11.737034	0.093319	0.092144	5.562873	1.568378	1.536501	28.800000	7.693451	20.255759
2505976.400651	7.691216	0.067614	0.063195	11.571035	0.185334	0.092903	11.795737	0.089857	0.091888	5.588470	1.575951	1.541433	28.800000	7.693952	20.232427
2506006.400367	7.688315	0.066084	0.063033	11.574122	0.184175	0.092889	11.843284	0.091553	0.091680	5.617461	1.579502	1.546978	28.800000	7.694453	20.209121
2506036.400083	7.686292	0.072891	0.062919	11.575251	0.180799	0.092884	11.882634	0.091821	0.091509	5.649877	1.583446	1.553205	28.800000	7.694951	20.185926
2506066.400799	7.684070	0.056225	0.062787	11.561958	0.182360	0.092943	11.928612	0.092010	0.091309	5.682105	1.586287	1.559567	28.800000	7.695452	20.162688
2506096.400515	7.679959	0.060886	0.062564	11.579334	0.183954	0.092866	11.955916	0.089186	0.091191	5.713383	1.584709	1.565383	28.800000	7.695952	20.139461
2506126.400231	7.677318	0.054576	0.062420	11.590675	0.183465	0.092816	11.978530	0.092310	0.091093	5.739403	1.578397	1.570259	28.800000	7.696451	20.116325
2506156.399947	7.675614	0.057629	0.062326	11.594346	0.183473	0.092800	12.011292	0.091253	0.090952	5.757329	1.570823	1.573667	28.800000	7.696951	20.093173
2506186.400663	7.674192	0.076417	0.062252	11.606213	0.183607	0.092747	12.029316	0.090574	0.090874	5.765236	1.563486	1.575049	28.800000	7.697452	20.070049
2506216.400379	7.672756	0.066163	0.062179	11.621793	0.182692	0.092679	12.048742	0.091205	0.090790	5.767098	1.556070	1.575224	28.800000	7.697952	20.046926
2506246.400095	7.671999	0.075265	0.062128	11.607023	0.184277	0.092744	12.082129	0.091316	0.090646	5.757808	1.540844	1.573609	28.800000	7.698452	20.023861
2506276.400810	7.670586	0.062905	0.062053	11.616117	0.183835	0.092704	12.101938	0.089833	0.090561	5.739474	1.529878	1.569972	28.800000	7.698952	20.000848
2506306.400527	7.670193	0.066904	0.062037	11.627317	0.179939	0.092654	12.114860	0.088658	0.090506	5.710908	1.514572	1.564341	28.800000	7.699452	19.977833
2506336.400242	7.670358	0.055925	0.062053	11.639964	0.182258	0.092598	12.134670	0.091529	0.090421	5.674250	1.505894	1.557109	28.800000	7.699952	19.954826
2506366.399958	7.670619	0.052107	0.062076	11.656312	0.182794	0.092526	12.153543	0.090630	0.090340	5.633450	1.500845	1.549058	28.800000	7.700452	19.931873
2506396.400674	7.669740	0.056800	0.062036	11.675650	0.183622	0.092441	12.170125	0.091056	0.090269	5.590195	1.496348	1.540502	28.800000	7.700952	19.908943
2506426.400390	7.670351	0.060839	0.062068	11.669626	0.183339	0.092468	12.203227	0.091300	0.090127	5.545059	1.497058	1.531886	28.800000	7.701452	19.886019
2506456.400106	7.670325	0.052557	0.062065	11.667637	0.182842	0.092477	12.233158	0.089312	0.090000	5.504602	1.496269	1.524123	28.800000	7.701952	19.863157
2506486.400822	7.670575	0.059001	0.062085	11.677456	0.182920	0.092433	12.252673	0.089991	0.089916	5.468172	1.495875	1.516996	28.800000	7.702453	19.840252
2506516.400537	7.670780	0.070107	0.062098	11.680536	0.179718	0.092420	12.276987	0.090314	0.089813	5.433961	1.494612	1.510375	28.800000	7.702951	19.817492
2506546.400254	7.671062	0.068931	0.062116	11.685464	0.182802	0.092398	12.300694	0.090866	0.089712	5.406561	1.497216	1.505048	28.800000	7.703452	19.794660
2506576.399970	7.672577	0.052526	0.062205	11.691607	0.180562	0.092371	12.319282	0.090117	0.089633	5.388618	1.503606	1.501527	28.800000	7.703952	19.771889
2506606.400685	7.672389	0.055830	0.062199	11.700775	0.182218	0.092331	12.339629	0.088902	0.089547	5.381693	1.509444	1.500093	28.800000	7.704452	19.749151
2506636.400401	7.673270	0.064617	0.062245	11.693544	0.180822	0.092363	12.363655	0.087782	0.089445	5.382500	1.515756	1.500338	28.800000	7.704952	19.726410
2506666.400117	7.673333	0.064656	0.062246	11.688811	0.181769	0.092384	12.387942	0.088019	0.089342	5.389722	1.524592	1.501789	28.800000	7.705452	19.703711
2506696.400833	7.673642	0.066999	0.062267	11.695137	0.180128	0.092356	12.404191	0.087364	0.089273	5.403933	1.528300	1.504453	28.800000	7.705952	19.681046
2506726.400549	7.674297	0.064727	0.062310	11.706000	0.179679	0.092308	12.418130	0.090645	0.089214	5.424203	1.537136	1.508230	28.800000	7.706452	19.658393
2506756.400265	7.674572	0.073924	0.062327	11.709175	0.180286	0.092294	12.437070	0.090117	0.089134	5.447625	1.546366	1.512705	28.800000	7.706952	19.635752
2506786.399981	7.674466	0.067243	0.062325	11.716642	0.183047	0.092261	12.459429	0.088185	0.089040	5.477354	1.558358	1.518344	28.800000	7.707452	19.613166
2506816.400697	7.675113	0.063237	0.062367	11.726380	0.182108	0.092219	12.467601	0.087238	0.089006	5.513858	1.568378	1.525261	28.800000	7.707952	19.590602
2506846.400413	7.675989	0.063063	0.062422	11.738184	0.180176	0.092167	12.481056	0.087475	0.088949	5.554264	1.574689	1.532902	28.800000	7.708451	19.568104
2506876.400128	7.675032	0.053401	0.062381	11.762413	0.180538	0.092061	12.489828	0.090046	0.088912	5.595397	1.580843	1.540535	28.800000	7.708952	19.545564
2506906.400845	7.676152	0.076685	0.062451	11.774487	0.180862	0.092008	12.503532	0.087214	0.088855	5.635822	1.588259	1.548176	28.800000	7.709452	19.523062
2506936.400560	7.675514	0.072765	0.062426	11.797320	0.181122	0.091908	12.510592	0.089431	0.088825	5.678431	1.594570	1.556110	28.800000	7.709953	19.500575
2506966.400276	7.676582	0.052707	0.062494	11.810668	0.180736	0.091850	12.528237	0.086930	0.088751	5.720063	1.599383	1.563966	28.800000	7.710452	19.478175
2506996.399992	7.677447	0.059640	0.062544	11.814044	0.180467	0.091835	12.539412	0.090432	0.088704	5.759873	1.604195	1.571591	28.800000	7.710952	19.455760
