LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	MOATS
Date	2019/09/19
Time	16:42:45.5409078598022460938
***End_of_Header***	
	
Channels	15															
Samples	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
Date	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	2019/10/14	
Time	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	16:43:11.4403223991394042969	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	2.1600258994145393E+6	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***																
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Untitled 9	Untitled 10	Untitled 11	Untitled 12	Untitled 13	Untitled 14	Comment
2160025.899415	7.715667	0.053929	0.055771	13.907832	0.167637	0.082415	13.366378	0.084956	0.084816	8.584616	3.972473	3.992197	28.800000	7.730000	18.620871
2160055.900131	7.715760	0.055617	0.055773	13.901160	0.167582	0.082441	13.360157	0.084774	0.084841	8.572985	3.967028	3.986963	28.800000	7.730000	18.620871
2160085.899847	7.716201	0.055838	0.055797	13.898703	0.167021	0.082450	13.356423	0.085690	0.084856	8.561924	3.968290	3.981946	28.800000	7.730000	18.620871
2160115.899562	7.716525	0.053329	0.055811	13.890321	0.167250	0.082483	13.353896	0.084530	0.084866	8.556421	3.972157	3.979537	28.800000	7.730000	18.620871
2160145.899278	7.716910	0.055949	0.055830	13.885158	0.168094	0.082503	13.344597	0.085177	0.084903	8.550285	3.973341	3.976796	28.800000	7.730000	18.620871
2160175.899994	7.717338	0.059144	0.055859	13.893519	0.167305	0.082470	13.335087	0.084829	0.084941	8.546218	3.970816	3.974847	28.800000	7.730000	18.620871
2160205.899710	7.717533	0.056106	0.055871	13.895753	0.166524	0.082462	13.335484	0.084924	0.084940	8.544504	3.983285	3.974046	28.800000	7.730000	18.620871
2160235.899426	7.717769	0.057842	0.055886	13.898361	0.167416	0.082452	13.337705	0.084703	0.084931	8.543918	3.981233	3.973750	28.800000	7.730000	18.620871
2160265.900142	7.718043	0.055886	0.055900	13.894653	0.167376	0.082466	13.344090	0.084680	0.084905	8.546344	3.986600	3.974903	28.800000	7.730000	18.620871
2160295.899858	7.718580	0.054307	0.055928	13.890713	0.167132	0.082481	13.345961	0.085611	0.084898	8.550116	3.997412	3.976663	28.800000	7.730000	18.620871
2160325.899574	7.718814	0.053353	0.055938	13.883184	0.167376	0.082510	13.344093	0.085453	0.084905	8.554995	3.987705	3.978980	28.800000	7.730000	18.620871
