LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	MOATS
Date	2019/09/20
Time	16:07:14.6371188163757324219
***End_of_Header***	
	
Channels	15															
Samples	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
Date	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	2019/10/16	
Time	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	16:07:24.0363869667053222656	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	2.2464093992681503E+6	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***																
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Untitled 9	Untitled 10	Untitled 11	Untitled 12	Untitled 13	Untitled 14	Comment
2246409.399268	7.708345	0.049201	0.038154	12.063000	0.184789	0.091812	11.616258	0.095600	0.094398	8.859519	3.169663	3.166101	28.800000	7.730000	18.620871
2246439.399984	7.709987	-0.007215	0.038249	12.068018	0.186905	0.091791	11.609233	0.095465	0.094430	8.861161	3.169742	3.166627	28.800000	7.730000	18.620871
2246469.399700	7.709811	0.020219	0.038244	12.075910	0.186762	0.091756	11.607059	0.094526	0.094440	8.862749	3.167294	3.167098	28.800000	7.730000	18.620871
2246499.399416	7.710133	0.001160	0.038256	12.065086	0.185752	0.091803	11.603887	0.094858	0.094454	8.863438	3.169663	3.167466	28.800000	7.730000	18.620871
2246529.400132	7.708504	0.051538	0.038165	12.067444	0.185728	0.091793	11.592572	0.095300	0.094505	8.864721	3.169663	3.167895	28.800000	7.730000	18.620871
2246559.399848	7.707619	-0.004823	0.038122	12.079793	0.186210	0.091739	11.588385	0.094755	0.094524	8.866722	3.170927	3.168465	28.800000	7.730000	18.620871
2246589.399563	7.709491	0.014400	0.038224	12.072687	0.185902	0.091770	11.592064	0.095813	0.094507	8.867775	3.167294	3.168916	28.800000	7.730000	18.620871
2246619.401279	7.708322	0.019311	0.038164	12.084109	0.187607	0.091720	11.593282	0.093981	0.094502	8.868562	3.169742	3.169067	28.800000	7.730000	18.620871
2246649.399995	7.707768	0.032140	0.038131	12.080944	0.186107	0.091734	11.602056	0.094510	0.094462	8.869118	3.170927	3.169299	28.800000	7.730000	18.620871
2246679.400711	7.707368	0.070865	0.038112	12.088252	0.185831	0.091702	11.602680	0.095576	0.094459	8.869424	3.167215	3.169325	28.800000	7.730000	18.620871
2246709.400427	7.706996	0.082384	0.038086	12.079732	0.186131	0.091739	11.621194	0.094826	0.094376	8.868733	3.165951	3.169175	28.800000	7.730000	18.620871
